"phrase_id","phrase_text","phrase_length","red_flag","phrase_index"
"126043","deep",1,0,"-1"
"126048","common name",2,0,"-1"
"126071","leaves are",2,0,"-1"
"126118","the common name",3,0,"-1"
"126363","textiles",1,0,"-1"
"126371","textile",1,0,"-1"
"126374","grew",1,0,"-1"
"126392","existence",1,0,"-1"
"126398","und",1,0,"-1"
"126408","civilization",1,0,"-1"
"126409","tied",1,0,"-1"
"126411","might",1,0,"-1"
"126425","centuries",1,0,"-1"
"126428","religious",1,0,"-1"
"126430","ritual",1,0,"-1"
"126431","sculpture",1,0,"-1"
"126432","temple",1,0,"-1"
"126446","hours",1,0,"-1"
"126568","of india",2,0,"-1"
"126575","the indian",2,0,"-1"
"126639","such that",2,0,"-1"
"127995","berg",1,0,"-1"
"127998","chemistry",1,0,"-1"
"128000","gilbert",1,0,"-1"
"128004","acids",1,0,"-1"
"128005","penn",1,0,"-1"
"128008","molecular",1,0,"-1"
"128012","sarah",1,0,"-1"
"128022","copenhagen",1,0,"-1"
"128058","technique",1,0,"-1"
"128059","viral",1,0,"-1"
"128110","penn state",2,0,"-1"
"129277","can be seen as",4,0,"-1"
"129790","stafford",1,0,"-1"
"129791","christchurch",1,0,"-1"
"129792","zealand",1,0,"-1"
"129798","new zealand",2,0,"-1"
"129801","he won",2,0,"-1"
"129868","pathogen",1,0,"-1"
"129897","21",1,0,"-1"
"130284","observer",1,0,"-1"
"130285","marathon",1,0,"-1"
"130308","cities",1,0,"-1"
"130324","peace",1,0,"-1"
"130334","fraud",1,0,"-1"
"130343","NASCAR",1,0,"-1"
"130345","pages",1,0,"-1"
"130350","worthy",1,0,"-1"
"130352","charlotte observer",2,0,"-1"
"130354","the charlotte",2,0,"-1"
"130364","the marathon",2,0,"-1"
"130391","south of",2,0,"-1"
"130412","on december",2,0,"-1"
"130583","from their",2,0,"-1"
"130781","the charlotte observer",3,0,"-1"
"130834","south of the",3,0,"-1"
"132540","bolduc",1,0,"-1"
"132553","NHL",1,0,"-1"
"132554","agent",1,0,"-1"
"132561","canucks",1,0,"-1"
"132562","ryan",1,0,"-1"
"132563","calgary",1,0,"-1"
"132601","junior hockey",2,0,"-1"
"132619","entry draft",2,0,"-1"
"132622","a free",2,0,"-1"
"132623","free agent",2,0,"-1"
"132641","was signed",2,0,"-1"
"132642","signed by",2,0,"-1"
"132702","points in",2,0,"-1"
"132711","in three",2,0,"-1"
"132728","the NHL",2,0,"-1"
"132781","junior hockey league",3,0,"-1"
"132809","a free agent",3,0,"-1"
"132836","was signed by",3,0,"-1"
"132837","signed by the",3,0,"-1"
"132934","in the season",3,0,"-1"
"133074","was signed by the",4,0,"-1"
"133438","lev",1,0,"-1"
"133439","tahor",1,0,"-1"
"133441","jewish",1,0,"-1"
"133448","orthodox",1,0,"-1"
"133450","prayer",1,0,"-1"
"133455","guatemala",1,0,"-1"
"133474","israel",1,0,"-1"
"133476","asylum",1,0,"-1"
"133496","hearing",1,0,"-1"
"133498","tourist",1,0,"-1"
"133505","beliefs",1,0,"-1"
"133508","god",1,0,"-1"
"133515","worship",1,0,"-1"
"133518","religion",1,0,"-1"
"133526","torah",1,0,"-1"
"133528","food",1,0,"-1"
"133534","customs",1,0,"-1"
"133576","search",1,0,"-1"
"133585","belt",1,0,"-1"
"133586","coat",1,0,"-1"
"133590","beaten",1,0,"-1"
"133601","flight",1,0,"-1"
"133602","intercepted",1,0,"-1"
"133619","lev tahor",2,0,"-1"
"133631","of jewish",2,0,"-1"
"133853","of them",2,0,"-1"
"134115","the jewish",2,0,"-1"
"134324","the right",2,0,"-1"
"137819","armenian",1,0,"-1"
"137823","sources",1,0,"-1"
"137836","honors",1,0,"-1"
"137839","christianity",1,0,"-1"
"137842","ensemble",1,0,"-1"
"137915","the armenian",2,0,"-1"
"138201","national basketball",2,0,"-1"
"138202","basketball team",2,0,"-1"
"138205","the basketball",2,0,"-1"
"138214","basketball association",2,0,"-1"
"138679","inverse",1,0,"-1"
"138680","element",1,0,"-1"
"138685","multiplication",1,0,"-1"
"138701","invertible",1,0,"-1"
"138703","elements",1,0,"-1"
"138718","semigroup",1,0,"-1"
"138738","simple",1,0,"-1"
"138752","u",1,0,"-1"
"138769","zero",1,0,"-1"
"138774","domain",1,0,"-1"
"138798","squares",1,0,"-1"
"138803","n",1,0,"-1"
"138811","an inverse",2,0,"-1"
"138822","an element",2,0,"-1"
"138833","definition of",2,0,"-1"
"138870","inverse of",2,0,"-1"
"138946","at most",2,0,"-1"
"138949","the set",2,0,"-1"
"139106","the green",2,0,"-1"
"139164","the inverse",2,0,"-1"
"139176","type 2",2,0,"-1"
"139300","the left",2,0,"-1"
"139303","if and",2,0,"-1"
"139304","only if",2,0,"-1"
"139392","the existence",2,0,"-1"
"139393","existence of",2,0,"-1"
"139526","is called a",3,0,"-1"
"139649","the set of",3,0,"-1"
"139976","the inverse of",3,0,"-1"
"140133","if and only",3,0,"-1"
"140134","and only if",3,0,"-1"
"140247","the existence of",3,0,"-1"
"140967","if and only if",4,0,"-1"
"141907","electronic music",2,0,"-1"
"141944","lost in",2,0,"-1"
"141956","and music",2,0,"-1"
"142703","alternated",1,0,"-1"
"143637","astrology",1,0,"-1"
"143638","planets",1,0,"-1"
"143640","planet",1,0,"-1"
"143641","astrological",1,0,"-1"
"143642","earth",1,0,"-1"
"143654","neptune",1,0,"-1"
"143659","cardinal",1,0,"-1"
"143674","gap",1,0,"-1"
"143681","moon",1,0,"-1"
"143683","astrologers",1,0,"-1"
"143686","grand cross",2,0,"-1"
"143691","said to",2,0,"-1"
"143816","people with",2,0,"-1"
"143889","the gap",2,0,"-1"
"144172","of the four",3,0,"-1"
"145097","melbourne",1,0,"-1"
"145107","lands",1,0,"-1"
"145421","pencil",1,0,"-1"
"145431","pairs",1,0,"-1"
"145432","spines",1,0,"-1"
"145433","spaced",1,0,"-1"
"145436","flat",1,0,"-1"
"145441","ocean",1,0,"-1"
"145497","atlantic ocean",2,0,"-1"
"145500","caribbean sea",2,0,"-1"
"145704","predatory",1,0,"-1"
"145708","of predatory",2,0,"-1"
"145710","land snail",2,0,"-1"
"145714","species of predatory",3,0,"-1"
"145717","air-breathing land snail",3,0,"-1"
"145721","a species of predatory",4,0,"-1"
"145728","is a species of predatory",5,0,"-1"
"145784","jesus",1,0,"-1"
"145857","the southern",2,0,"-1"
"146578","sandboarding",1,0,"-1"
"146582","dunes",1,0,"-1"
"146646","styles",1,0,"-1"
"146654","dual",1,0,"-1"
"146661","tourists",1,0,"-1"
"146847","western australia",2,0,"-1"
"146884","in australia",2,0,"-1"
"147115","the park",2,0,"-1"
"147533","of the south",3,0,"-1"
"148695","chloritis",1,0,"-1"
"148709","spire",1,0,"-1"
"148710","deeply",1,0,"-1"
"148712","rounded",1,0,"-1"
"148716","umbilicus",1,0,"-1"
"148717","aperture",1,0,"-1"
"148721","callus",1,0,"-1"
"148722","compared",1,0,"-1"
"148724","penultimate",1,0,"-1"
"148725","whorl",1,0,"-1"
"148772","the spire",2,0,"-1"
"148773","spire is",2,0,"-1"
"148776","shell has",2,0,"-1"
"148798","the aperture",2,0,"-1"
"148799","aperture is",2,0,"-1"
"148812","is mm",2,0,"-1"
"148822","the penultimate",2,0,"-1"
"148888","the shell is",3,0,"-1"
"148901","the spire is",3,0,"-1"
"148925","of the shell",3,0,"-1"
"148926","the aperture is",3,0,"-1"
"149010","of air-breathing land snail",4,0,"-1"
"149067","of the shell is",4,0,"-1"
"149069","height of the shell",4,0,"-1"
"149129","species of air-breathing land snail",5,0,"-1"
"149170","the height of the shell",5,0,"-1"
"149223","artery",1,0,"-1"
"149228","medial",1,0,"-1"
"149238","arch",1,0,"-1"
"149584","the theorem",2,0,"-1"
"149602","the three",2,0,"-1"
"149699","species in the",3,0,"-1"
"149700","in the genus",3,0,"-1"
"149741","songwriter",1,0,"-1"
"149743","elder",1,0,"-1"
"149748","brothers",1,0,"-1"
"149760","dolphins",1,0,"-1"
"149772","cult",1,0,"-1"
"149811","in los",2,0,"-1"
"150607","genera",1,0,"-1"
"150857","values",1,0,"-1"
"150988","image",1,0,"-1"
"151019","image of",2,0,"-1"
"151180","companies",1,0,"-1"
"151638","shooter",1,0,"-1"
"151946","sale",1,0,"-1"
"151950","self-titled",1,0,"-1"
"151963","te",1,0,"-1"
"151986","her career",2,0,"-1"
"152037","she released",2,0,"-1"
"152089","the studio",2,0,"-1"
"152223","she released her",3,0,"-1"
"152729","arrives",1,0,"-1"
"152744","scenes",1,0,"-1"
"152754","vianne",1,0,"-1"
"152764","reynaud",1,0,"-1"
"152809","asks",1,0,"-1"
"152820","mutual",1,0,"-1"
"152828","escape",1,0,"-1"
"152833","divine",1,0,"-1"
"152841","traditions",1,0,"-1"
"152893","the novel",2,0,"-1"
"152931","film was",2,0,"-1"
"153385","the festival",2,0,"-1"
"153652","the film was",3,0,"-1"
"153776","to win the",3,0,"-1"
"156033","hebrew",1,0,"-1"
"156036","arabic",1,0,"-1"
"156048","jews",1,0,"-1"
"156072","ben",1,0,"-1"
"156079","II",1,0,"-1"
"156093","bureau",1,0,"-1"
"156100","egyptian",1,0,"-1"
"156102","algerian",1,0,"-1"
"156139","alliance",1,0,"-1"
"156150","speaker",1,0,"-1"
"156168","oral",1,0,"-1"
"156183","mass",1,0,"-1"
"156195","gulf",1,0,"-1"
"156343","in israel",2,0,"-1"
"156493","the government",2,0,"-1"
"156937","more likely",2,0,"-1"
"157087","levels of",2,0,"-1"
"158267","are more likely",3,0,"-1"
"158268","more likely to",3,0,"-1"
"159684","are more likely to",4,0,"-1"
"161454","waste",1,0,"-1"
"161502","meaning",1,0,"-1"
"161697","the swiss",2,0,"-1"
"162471","saint",1,0,"-1"
"162654","topology",1,0,"-1"
"162884","coached",1,0,"-1"
"162891","GM",1,0,"-1"
"163073","sapper",1,0,"-1"
"163074","combat",1,0,"-1"
"163085","infantry",1,0,"-1"
"163101","attacked",1,0,"-1"
"163104","enemy",1,0,"-1"
"163108","sappers",1,0,"-1"
"163110","troops",1,0,"-1"
"163128","closer",1,0,"-1"
"163148","formation",1,0,"-1"
"163151","jordan",1,0,"-1"
"163155","jacob",1,0,"-1"
"163171","korean",1,0,"-1"
"163172","afghanistan",1,0,"-1"
"163175","bailey",1,0,"-1"
"163187","spaces",1,0,"-1"
"163207","integral",1,0,"-1"
"163237","battalion",1,0,"-1"
"163278","fight",1,0,"-1"
"163327","formations",1,0,"-1"
"163338","raiders",1,0,"-1"
"163341","ho",1,0,"-1"
"163342","chi",1,0,"-1"
"163346","nodes",1,0,"-1"
"163353","joseph",1,0,"-1"
"163451","the enemy",2,0,"-1"
"163587","the battle",2,0,"-1"
"163797","the korean",2,0,"-1"
"163798","korean war",2,0,"-1"
"164259","of pakistan",2,0,"-1"
"164301","battle of",2,0,"-1"
"164330","the unit",2,0,"-1"
"165118","the korean war",3,0,"-1"
"165637","in the main",3,0,"-1"
"168762","rhode",1,0,"-1"
"168768","congregation",1,0,"-1"
"168778","rhode island",2,0,"-1"
"168783","church and",2,0,"-1"
"168862","the church",2,0,"-1"
"169281","hexum",1,0,"-1"
"169286","McCartney",1,0,"-1"
"169294","wisconsin",1,0,"-1"
"169388","and performed",2,0,"-1"
"169861","moisil",1,0,"-1"
"169864","logic",1,0,"-1"
"169868","philosophy",1,0,"-1"
"169926","geometry",1,0,"-1"
"170103","he started",2,0,"-1"
"170139","of mathematics",2,0,"-1"
"171678","flag",1,0,"-1"
"171688","birth",1,0,"-1"
"171693","wales",1,0,"-1"
"171696","voted",1,0,"-1"
"171711","water polo",2,0,"-1"
"171831","of honor",2,0,"-1"
"172488","unipotent",1,0,"-1"
"172490","p",1,0,"-1"
"172496","affine",1,0,"-1"
"172497","coordinate",1,0,"-1"
"172502","stable",1,0,"-1"
"172505","subgroup",1,0,"-1"
"172508","orbits",1,0,"-1"
"172513","algebraically",1,0,"-1"
"172524","says",1,0,"-1"
"172591","g is",2,0,"-1"
"172661","algebraically closed",2,0,"-1"
"172710","an algebraic",2,0,"-1"
"172755","says that",2,0,"-1"
"172768","or less",2,0,"-1"
"173829","khan",1,0,"-1"
"173839","gallery",1,0,"-1"
"173842","dynasty",1,0,"-1"
"174294","kuhn",1,0,"-1"
"174318","colour",1,0,"-1"
"174329","nerve",1,0,"-1"
"175236","auditory",1,0,"-1"
"175241","fibers",1,0,"-1"
"175242","obliquely",1,0,"-1"
"175278","the apex",2,0,"-1"
"175571","slender",1,0,"-1"
"175733","dogs",1,0,"-1"
"175739","feminist",1,0,"-1"
"175770","dissonance",1,0,"-1"
"175775","outer",1,0,"-1"
"175955","the outer",2,0,"-1"
"177016","footage",1,0,"-1"
"177017","tower",1,0,"-1"
"177019","drummer",1,0,"-1"
"177026","pilot",1,0,"-1"
"177091","i do",2,0,"-1"
"177130","released by",2,0,"-1"
"177143","debut album",2,0,"-1"
"177263","a cover",2,0,"-1"
"177265","second single",2,0,"-1"
"177618","the second single",3,0,"-1"
"178325","rodents",1,0,"-1"
"178330","coloured",1,0,"-1"
"178336","tribe",1,0,"-1"
"178345","animals",1,0,"-1"
"178885","wetton",1,0,"-1"
"178890","thrash",1,0,"-1"
"178901","yes",1,0,"-1"
"178911","ginger",1,0,"-1"
"179016","million copies",2,0,"-1"
"179095","a lead",2,0,"-1"
"179160","solo album",2,0,"-1"
"179253","a solo",2,0,"-1"
"180862","egale",1,0,"-1"
"180870","kennedy",1,0,"-1"
"180882","charity",1,0,"-1"
"180890","same-sex",1,0,"-1"
"180900","instance",1,0,"-1"
"180910","marriage",1,0,"-1"
"180921","sisters",1,0,"-1"
"180956","addresses",1,0,"-1"
"180966","beijing",1,0,"-1"
"181032","human rights",2,0,"-1"
"181250","points of",2,0,"-1"
"181296","students in",2,0,"-1"
"181422","the toronto",2,0,"-1"
"184463","beautiful",1,0,"-1"
"184470","certified",1,0,"-1"
"184489","debut single",2,0,"-1"
"184578","the chart",2,0,"-1"
"184604","was certified",2,0,"-1"
"185125","menggenjimisu",1,0,"-1"
"185127","script",1,0,"-1"
"185138","mongolia",1,0,"-1"
"185150","bird",1,0,"-1"
"185151","stadium",1,0,"-1"
"185156","meters",1,0,"-1"
"185166","fruit is",2,0,"-1"
"185211","of small",2,0,"-1"
"185327","the bird",2,0,"-1"
"186481","bosch",1,0,"-1"
"186482","GmbH",1,0,"-1"
"186483","multinational",1,0,"-1"
"186488","automotive",1,0,"-1"
"186544","networks",1,0,"-1"
"186571","manufacturing",1,0,"-1"
"186588","tennessee",1,0,"-1"
"186604","spread",1,0,"-1"
"186616","aviation",1,0,"-1"
"186670","gilmour",1,0,"-1"
"186730","cell",1,0,"-1"
"186766","robert bosch",2,0,"-1"
"188499","in the indian",3,0,"-1"
"191945","nursing",1,0,"-1"
"192332","infielder",1,0,"-1"
"192334","detroit",1,0,"-1"
"192335","RBIs",1,0,"-1"
"192336","on-base",1,0,"-1"
"192337","percentage",1,0,"-1"
"192347","mets",1,0,"-1"
"192348","houston",1,0,"-1"
"192349","astros",1,0,"-1"
"192368","he appeared",2,0,"-1"
"192373","the detroit",2,0,"-1"
"192374","detroit tigers",2,0,"-1"
"192418","york mets",2,0,"-1"
"192468","the detroit tigers",3,0,"-1"
"192476","a batting average",3,0,"-1"
"192527","new york mets",3,0,"-1"
"192762","aphelocoma",1,0,"-1"
"192763","passerine",1,0,"-1"
"192764","scrub",1,0,"-1"
"192765","jays",1,0,"-1"
"192766","relatives",1,0,"-1"
"192788","basal",1,0,"-1"
"192807","wings",1,0,"-1"
"192812","breast",1,0,"-1"
"192820","grain",1,0,"-1"
"192822","fruits",1,0,"-1"
"192826","frogs",1,0,"-1"
"192831","wild",1,0,"-1"
"192836","nests",1,0,"-1"
"192837","compact",1,0,"-1"
"192838","cm",1,0,"-1"
"192850","chicks",1,0,"-1"
"193031","the island",2,0,"-1"
"193130","the bill",2,0,"-1"
"193189","the nest",2,0,"-1"
"193252","the breeding",2,0,"-1"
"193311","the birds",2,0,"-1"
"195259","students are",2,0,"-1"
"195633","profiles",1,0,"-1"
"195637","dennis",1,0,"-1"
"195650","trail",1,0,"-1"
"195652","clippers",1,0,"-1"
"195708","his senior",2,0,"-1"
"195725","assistant coach",2,0,"-1"
"196020","packers",1,0,"-1"
"196023","falcons",1,0,"-1"
"196034","green bay",2,0,"-1"
"196035","bay packers",2,0,"-1"
"196044","second round",2,0,"-1"
"196079","the green bay",3,0,"-1"
"196080","green bay packers",3,0,"-1"
"196093","the second round",3,0,"-1"
"196094","second round of",3,0,"-1"
"196139","the green bay packers",4,0,"-1"
"196155","in the second round",4,0,"-1"
"196156","the second round of",4,0,"-1"
"196157","second round of the",4,0,"-1"
"196219","the second round of the",5,0,"-1"
"196251","computational",1,0,"-1"
"196257","integers",1,0,"-1"
"196322","computational photography",2,0,"-1"
"196493","the linear",2,0,"-1"
"197799","shattock",1,0,"-1"
"197812","surgeons",1,0,"-1"
"197830","prehistoric",1,0,"-1"
"197835","sections",1,0,"-1"
"197843","prominent",1,0,"-1"
"197892","the hospital",2,0,"-1"
"198858","lange",1,0,"-1"
"198861","HIV",1,0,"-1"
"198862","therapy",1,0,"-1"
"198867","tampa",1,0,"-1"
"198872","doctors",1,0,"-1"
"198895","infected",1,0,"-1"
"198896","patients",1,0,"-1"
"198903","transform",1,0,"-1"
"198915","infections",1,0,"-1"
"198929","receptor",1,0,"-1"
"198935","liver",1,0,"-1"
"198945","giant",1,0,"-1"
"199017","of HIV",2,0,"-1"
"201297","tanzania",1,0,"-1"
"201314","sea slug",2,0,"-1"
"201351","the female",2,0,"-1"
"201371","the male",2,0,"-1"
"201376","of sea slug",3,0,"-1"
"201445","species of sea slug",4,0,"-1"
"201508","a species of sea slug",5,0,"-1"
"201564","heuristic",1,0,"-1"
"201566","inferences",1,0,"-1"
"201583","fraction",1,0,"-1"
"201591","rational",1,0,"-1"
"201594","wimbledon",1,0,"-1"
"201621","depicted",1,0,"-1"
"201624","ecological",1,0,"-1"
"201625","resonance",1,0,"-1"
"201627","neural",1,0,"-1"
"201646","procedure",1,0,"-1"
"201699","impulse",1,0,"-1"
"201703","strongly",1,0,"-1"
"201714","recognition heuristic",2,0,"-1"
"201715","the recognition",2,0,"-1"
"201752","heuristic is",2,0,"-1"
"202539","the recognition heuristic",3,0,"-1"
"205982","poole",1,0,"-1"
"205986","cardiacs",1,0,"-1"
"205987","wildhearts",1,0,"-1"
"206000","cook",1,0,"-1"
"206004","punk",1,0,"-1"
"206018","heroes",1,0,"-1"
"206024","composers",1,0,"-1"
"206044","noise",1,0,"-1"
"206056","backing",1,0,"-1"
"206066","cardiac",1,0,"-1"
"206073","worlds",1,0,"-1"
"206078","storm",1,0,"-1"
"206105","mainstream",1,0,"-1"
"206115","percussion",1,0,"-1"
"206131","affair",1,0,"-1"
"206179","the wildhearts",2,0,"-1"
"206554","greatest hits",2,0,"-1"
"206680","second album",2,0,"-1"
"210994","infection",1,0,"-1"
"211002","seizures",1,0,"-1"
"211007","cerebral",1,0,"-1"
"211393","colloid",1,0,"-1"
"211965","penelope",1,0,"-1"
"212630","auld",1,0,"-1"
"212631","lang",1,0,"-1"
"212632","syne",1,0,"-1"
"212634","burns",1,0,"-1"
"212646","watson",1,0,"-1"
"212650","fairy",1,0,"-1"
"212654","ballad",1,0,"-1"
"212661","melody",1,0,"-1"
"212669","rhetorical",1,0,"-1"
"212682","shield",1,0,"-1"
"212689","miller",1,0,"-1"
"212693","queen",1,0,"-1"
"212702","plain",1,0,"-1"
"212727","crossed",1,0,"-1"
"212735","jack",1,0,"-1"
"212745","auld lang",2,0,"-1"
"212746","lang syne",2,0,"-1"
"212757","the tune",2,0,"-1"
"212809","appears in",2,0,"-1"
"212811","the chorus",2,0,"-1"
"212873","composed by",2,0,"-1"
"212897","the poem",2,0,"-1"
"212911","song on",2,0,"-1"
"212964","of scotland",2,0,"-1"
"213085","the origin",2,0,"-1"
"213136","of you",2,0,"-1"
"213231","circle is",2,0,"-1"
"213392","auld lang syne",3,0,"-1"
"216186","stanley",1,0,"-1"
"216191","swift",1,0,"-1"
"216197","undrafted",1,0,"-1"
"216198","flyers",1,0,"-1"
"216209","grit",1,0,"-1"
"216215","finals",1,0,"-1"
"216216","edmonton",1,0,"-1"
"216222","assists",1,0,"-1"
"216227","ducks",1,0,"-1"
"216230","winnipeg",1,0,"-1"
"216352","games for",2,0,"-1"
"216360","reached the",2,0,"-1"
"216362","stanley cup",2,0,"-1"
"216365","losing to",2,0,"-1"
"216370","in vancouver",2,0,"-1"
"216378","goals and",2,0,"-1"
"216562","in the NHL",3,0,"-1"
"216600","games for the",3,0,"-1"
"216615","before losing to",3,0,"-1"
"217195","antarctica",1,0,"-1"
"217197","continent",1,0,"-1"
"217200","antarctic",1,0,"-1"
"217208","islands",1,0,"-1"
"217211","expeditions",1,0,"-1"
"217214","expedition",1,0,"-1"
"217217","von",1,0,"-1"
"217226","foot",1,0,"-1"
"217227","pole",1,0,"-1"
"217228","exploration",1,0,"-1"
"217232","falcon",1,0,"-1"
"217235","symmetry",1,0,"-1"
"217236","equally",1,0,"-1"
"217241","prince",1,0,"-1"
"217278","latitude",1,0,"-1"
"217280","sighting",1,0,"-1"
"217288","possession",1,0,"-1"
"217325","longitude",1,0,"-1"
"217330","sailed",1,0,"-1"
"217342","venus",1,0,"-1"
"217348","resolution",1,0,"-1"
"217384","imperial",1,0,"-1"
"217395","wilkes",1,0,"-1"
"217398","ross",1,0,"-1"
"217410","cooper",1,0,"-1"
"217413","polar",1,0,"-1"
"217416","mill",1,0,"-1"
"217422","shackleton",1,0,"-1"
"217439","whaling",1,0,"-1"
"217517","elephant",1,0,"-1"
"217531","aircraft",1,0,"-1"
"217550","flew",1,0,"-1"
"217560","edith",1,0,"-1"
"217561","dog",1,0,"-1"
"217592","sovereignty",1,0,"-1"
"217598","governor",1,0,"-1"
"217610","colonies",1,0,"-1"
"217616","dependency",1,0,"-1"
"217626","westminster",1,0,"-1"
"217633","1840",1,0,"-1"
"217674","aguirre",1,0,"-1"
"217678","argentine",1,0,"-1"
"217683","haggard",1,0,"-1"
"217705","castle",1,0,"-1"
"217708","marr",1,0,"-1"
"217714","port",1,0,"-1"
"217726","shore",1,0,"-1"
"217729","supplies",1,0,"-1"
"217747","hydrographic",1,0,"-1"
"217761","treaty",1,0,"-1"
"217813","of antarctica",2,0,"-1"
"217866","the antarctic",2,0,"-1"
"217890","the continent",2,0,"-1"
"217892","expedition was",2,0,"-1"
"217924","south pole",2,0,"-1"
"218092","the coast",2,0,"-1"
"218093","coast of",2,0,"-1"
"218116","in parts",2,0,"-1"
"218411","the expedition",2,0,"-1"
"218627","the myth",2,0,"-1"
"218729","the sight",2,0,"-1"
"219188","the sea",2,0,"-1"
"219328","the ship",2,0,"-1"
"219343","the bay",2,0,"-1"
"219621","the aircraft",2,0,"-1"
"220185","the land",2,0,"-1"
"220231","south american",2,0,"-1"
"220393","points and",2,0,"-1"
"220410","a base",2,0,"-1"
"220821","the treaty",2,0,"-1"
"221209","the south pole",3,0,"-1"
"223659","the new zealand",3,0,"-1"
"224089","of new zealand",3,0,"-1"
"234355","shaw",1,0,"-1"
"234360","bowled",1,0,"-1"
"234361","wickets",1,0,"-1"
"234400","inches",1,0,"-1"
"234401","wicket",1,0,"-1"
"234419","bowler",1,0,"-1"
"234438","secret",1,0,"-1"
"234440","priest",1,0,"-1"
"234441","ted",1,0,"-1"
"234458","batsman",1,0,"-1"
"234466","umpire",1,0,"-1"
"234505","test cricket",2,0,"-1"
"234833","and i",2,0,"-1"
"237459","infinite",1,0,"-1"
"237522","heaven",1,0,"-1"
"237524","yu",1,0,"-1"
"238376","scholars",1,0,"-1"
"238395","of social",2,0,"-1"
"239174","airport",1,0,"-1"
"239194","of large",2,0,"-1"
"239380","berque",1,0,"-1"
"239383","algeria",1,0,"-1"
"239405","sociological",1,0,"-1"
"239410","occupied",1,0,"-1"
"239433","texts",1,0,"-1"
"239437","varieties",1,0,"-1"
"239439","mediterranean",1,0,"-1"
"239454","bernard",1,0,"-1"
"239724","the mediterranean",2,0,"-1"
"241240","marginellidae",1,0,"-1"
"241243","family marginellidae",2,0,"-1"
"241244","margin snails",2,0,"-1"
"241247","the family marginellidae",3,0,"-1"
"241248","the margin snails",3,0,"-1"
"241251","in the family marginellidae",4,0,"-1"
"241254","mollusk in the family marginellidae",5,0,"-1"
"241848","box",1,0,"-1"
"241855","holly",1,0,"-1"
"241877","oakland",1,0,"-1"
"241911","the movie",2,0,"-1"
"243298","pyramidellidae",1,0,"-1"
"243299","pyrams",1,0,"-1"
"243303","family pyramidellidae",2,0,"-1"
"243304","the pyrams",2,0,"-1"
"243305","pyrams and",2,0,"-1"
"243306","the length",2,0,"-1"
"243307","shell varies",2,0,"-1"
"243308","varies between",2,0,"-1"
"243312","pacific ocean",2,0,"-1"
"243313","ocean off",2,0,"-1"
"243316","the family pyramidellidae",3,0,"-1"
"243317","the pyrams and",3,0,"-1"
"243318","pyrams and their",3,0,"-1"
"243319","the length of",3,0,"-1"
"243320","the shell varies",3,0,"-1"
"243321","shell varies between",3,0,"-1"
"243326","the pacific ocean",3,0,"-1"
"243327","pacific ocean off",3,0,"-1"
"243328","ocean off the",3,0,"-1"
"243331","in the family pyramidellidae",4,0,"-1"
"243332","the pyrams and their",4,0,"-1"
"243333","pyrams and their allies",4,0,"-1"
"243334","the length of the",4,0,"-1"
"243335","length of the shell",4,0,"-1"
"243336","of the shell varies",4,0,"-1"
"243337","the shell varies between",4,0,"-1"
"243342","occurs in the pacific",4,0,"-1"
"243343","in the pacific ocean",4,0,"-1"
"243344","the pacific ocean off",4,0,"-1"
"243349","mollusk in the family pyramidellidae",5,0,"-1"
"243350","the pyrams and their allies",5,0,"-1"
"243351","the length of the shell",5,0,"-1"
"243353","of the shell varies between",5,0,"-1"
"243358","this species occurs in the",5,0,"-1"
"243359","species occurs in the pacific",5,0,"-1"
"243360","occurs in the pacific ocean",5,0,"-1"
"243361","in the pacific ocean off",5,0,"-1"
"243364","bulgaria",1,0,"-1"
"243392","charlie",1,0,"-1"
"243396","platinum",1,0,"-1"
"243399","hines",1,0,"-1"
"243404","weston",1,0,"-1"
"243409","freshman",1,0,"-1"
"243422","EPMD",1,0,"-1"
"243426","demo",1,0,"-1"
"243427","parrish",1,0,"-1"
"243432","impressed",1,0,"-1"
"243450","brains",1,0,"-1"
"243472","voice",1,0,"-1"
"243500","stanton",1,0,"-1"
"243552","albums chart",2,0,"-1"
"243571","album in",2,0,"-1"
"243610","hines and",2,0,"-1"
"243611","and weston",2,0,"-1"
"244325","hines and weston",3,0,"-1"
"246964","crossroads",1,0,"-1"
"247879","density",1,0,"-1"
"247880","sociology",1,0,"-1"
"247882","durkheim",1,0,"-1"
"247884","solidarity",1,0,"-1"
"247891","sheep",1,0,"-1"
"247899","eventual",1,0,"-1"
"247916","affected",1,0,"-1"
"247917","weakened",1,0,"-1"
"247937","dynamic density",2,0,"-1"
"250327","emperor",1,0,"-1"
"250555","promotional",1,0,"-1"
"250586","video was",2,0,"-1"
"251130","ohio",1,0,"-1"
"251132","explicit",1,0,"-1"
"251726","deluxe",1,0,"-1"
"252335","norwich",1,0,"-1"
"252344","science festival",2,0,"-1"
"252478","festival in",2,0,"-1"
"252727","science and technology",3,0,"-1"
"252764","of science and",3,0,"-1"
"253332","of science and technology",4,0,"-1"
"254365","kirui",1,0,"-1"
"254385","dominance",1,0,"-1"
"254386","finish",1,0,"-1"
"254647","his uncle",2,0,"-1"
"255604","monique",1,0,"-1"
"255605","javer",1,0,"-1"
"255608","tennis",1,0,"-1"
"255609","WTA",1,0,"-1"
"255610","semifinals",1,0,"-1"
"255615","ITF",1,0,"-1"
"255616","quarterfinals",1,0,"-1"
"255617","seed",1,0,"-1"
